scenario,mode_folder,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,stored_attempts,corrected_attempts,duration_seconds,runtime_ms
lever,distilled,raw_memory,lever-2026-03-31T22-46-15-714Z,lever_raw_memory_025,runs/lever/distilled/lever-2026-03-31T22-46-15-714Z,25,1-25,true,true,0,1,4.255,4253
lever,distilled,raw_memory,lever-2026-03-31T22-46-25-021Z,lever_raw_memory_026,runs/lever/distilled/lever-2026-03-31T22-46-25-021Z,26,26-50,true,true,0,1,4.275,4273
lever,distilled,raw_memory,lever-2026-03-31T22-46-34-458Z,lever_raw_memory_027,runs/lever/distilled/lever-2026-03-31T22-46-34-458Z,27,26-50,true,true,0,1,4.254,4252
lever,distilled,raw_memory,lever-2026-03-31T22-46-43-823Z,lever_raw_memory_028,runs/lever/distilled/lever-2026-03-31T22-46-43-823Z,28,26-50,true,true,0,1,4.23,4229
lever,distilled,raw_memory,lever-2026-03-31T22-46-52-888Z,lever_raw_memory_029,runs/lever/distilled/lever-2026-03-31T22-46-52-888Z,29,26-50,true,true,0,1,4.367,4366
lever,distilled,raw_memory,lever-2026-03-31T22-47-02-000Z,lever_raw_memory_030,runs/lever/distilled/lever-2026-03-31T22-47-02-000Z,30,26-50,true,true,0,1,4.235,4233
lever,distilled,raw_memory,lever-2026-03-31T22-47-11-355Z,lever_raw_memory_031,runs/lever/distilled/lever-2026-03-31T22-47-11-355Z,31,26-50,true,true,0,1,4.229,4228
lever,distilled,raw_memory,lever-2026-03-31T22-47-20-617Z,lever_raw_memory_032,runs/lever/distilled/lever-2026-03-31T22-47-20-617Z,32,26-50,true,true,0,1,4.218,4216
lever,distilled,raw_memory,lever-2026-03-31T22-47-29-897Z,lever_raw_memory_033,runs/lever/distilled/lever-2026-03-31T22-47-29-897Z,33,26-50,true,true,0,1,4.255,4253
lever,distilled,raw_memory,lever-2026-03-31T22-47-38-858Z,lever_raw_memory_034,runs/lever/distilled/lever-2026-03-31T22-47-38-858Z,34,26-50,true,true,0,1,4.362,4360
lever,distilled,raw_memory,lever-2026-03-31T22-47-48-169Z,lever_raw_memory_035,runs/lever/distilled/lever-2026-03-31T22-47-48-169Z,35,26-50,true,true,0,1,4.227,4224
lever,distilled,raw_memory,lever-2026-03-31T22-47-57-412Z,lever_raw_memory_036,runs/lever/distilled/lever-2026-03-31T22-47-57-412Z,36,26-50,true,true,0,1,4.235,4233
lever,distilled,raw_memory,lever-2026-03-31T22-48-06-674Z,lever_raw_memory_037,runs/lever/distilled/lever-2026-03-31T22-48-06-674Z,37,26-50,true,true,0,1,4.287,4286
lever,distilled,raw_memory,lever-2026-03-31T22-48-15-720Z,lever_raw_memory_038,runs/lever/distilled/lever-2026-03-31T22-48-15-720Z,38,26-50,true,true,0,1,4.48,4468
lever,distilled,raw_memory,lever-2026-03-31T22-48-24-901Z,lever_raw_memory_039,runs/lever/distilled/lever-2026-03-31T22-48-24-901Z,39,26-50,true,true,0,1,4.254,4252
lever,distilled,raw_memory,lever-2026-03-31T22-48-34-248Z,lever_raw_memory_040,runs/lever/distilled/lever-2026-03-31T22-48-34-248Z,40,26-50,true,true,0,1,4.229,4228
lever,distilled,raw_memory,lever-2026-03-31T22-48-43-526Z,lever_raw_memory_041,runs/lever/distilled/lever-2026-03-31T22-48-43-526Z,41,26-50,true,true,0,1,4.219,4217
lever,distilled,raw_memory,lever-2026-03-31T22-48-52-739Z,lever_raw_memory_042,runs/lever/distilled/lever-2026-03-31T22-48-52-739Z,42,26-50,true,true,0,1,4.254,4252
lever,distilled,raw_memory,lever-2026-03-31T22-49-01-703Z,lever_raw_memory_043,runs/lever/distilled/lever-2026-03-31T22-49-01-703Z,43,26-50,true,true,0,1,4.318,4317
lever,distilled,raw_memory,lever-2026-03-31T22-49-11-002Z,lever_raw_memory_044,runs/lever/distilled/lever-2026-03-31T22-49-11-002Z,44,26-50,true,true,0,1,4.238,4236
lever,distilled,raw_memory,lever-2026-03-31T22-49-20-715Z,lever_raw_memory_045,runs/lever/distilled/lever-2026-03-31T22-49-20-715Z,45,26-50,true,true,0,1,4.322,4320
lever,distilled,raw_memory,lever-2026-03-31T22-49-30-165Z,lever_raw_memory_046,runs/lever/distilled/lever-2026-03-31T22-49-30-165Z,46,26-50,true,true,0,1,4.274,4273
lever,distilled,raw_memory,lever-2026-03-31T22-49-39-484Z,lever_raw_memory_047,runs/lever/distilled/lever-2026-03-31T22-49-39-484Z,47,26-50,true,true,0,1,4.262,4259
lever,distilled,raw_memory,lever-2026-03-31T22-49-48-524Z,lever_raw_memory_048,runs/lever/distilled/lever-2026-03-31T22-49-48-524Z,48,26-50,true,true,0,1,4.402,4400
lever,distilled,raw_memory,lever-2026-03-31T22-49-57-862Z,lever_raw_memory_049,runs/lever/distilled/lever-2026-03-31T22-49-57-862Z,49,26-50,true,true,0,1,4.262,4260
lever,distilled,raw_memory,lever-2026-03-31T22-50-07-157Z,lever_raw_memory_050,runs/lever/distilled/lever-2026-03-31T22-50-07-157Z,50,26-50,true,true,0,1,4.257,4254
lever,distilled,raw_memory,lever-2026-03-31T22-50-16-563Z,lever_raw_memory_051,runs/lever/distilled/lever-2026-03-31T22-50-16-563Z,51,51-75,true,true,0,1,4.252,4251
lever,distilled,raw_memory,lever-2026-03-31T22-50-25-598Z,lever_raw_memory_052,runs/lever/distilled/lever-2026-03-31T22-50-25-598Z,52,51-75,true,true,0,1,4.464,4463
lever,distilled,raw_memory,lever-2026-03-31T22-50-34-913Z,lever_raw_memory_053,runs/lever/distilled/lever-2026-03-31T22-50-34-913Z,53,51-75,true,true,0,1,4.273,4272
lever,distilled,raw_memory,lever-2026-03-31T22-50-44-311Z,lever_raw_memory_054,runs/lever/distilled/lever-2026-03-31T22-50-44-311Z,54,51-75,true,true,0,1,4.242,4241
lever,distilled,raw_memory,lever-2026-03-31T22-50-53-594Z,lever_raw_memory_055,runs/lever/distilled/lever-2026-03-31T22-50-53-594Z,55,51-75,true,true,0,1,4.252,4250
lever,distilled,raw_memory,lever-2026-03-31T22-51-02-746Z,lever_raw_memory_056,runs/lever/distilled/lever-2026-03-31T22-51-02-746Z,56,51-75,true,true,0,1,4.404,4402
lever,distilled,raw_memory,lever-2026-03-31T22-51-11-865Z,lever_raw_memory_057,runs/lever/distilled/lever-2026-03-31T22-51-11-865Z,57,51-75,true,true,0,1,4.258,4256
lever,distilled,raw_memory,lever-2026-03-31T22-51-21-250Z,lever_raw_memory_058,runs/lever/distilled/lever-2026-03-31T22-51-21-250Z,58,51-75,true,true,0,1,4.239,4237
lever,distilled,raw_memory,lever-2026-03-31T22-51-30-549Z,lever_raw_memory_059,runs/lever/distilled/lever-2026-03-31T22-51-30-549Z,59,51-75,true,true,0,1,4.231,4229
lever,distilled,raw_memory,lever-2026-03-31T22-51-39-869Z,lever_raw_memory_060,runs/lever/distilled/lever-2026-03-31T22-51-39-869Z,60,51-75,true,true,0,1,4.261,4259
lever,distilled,raw_memory,lever-2026-03-31T22-51-48-946Z,lever_raw_memory_061,runs/lever/distilled/lever-2026-03-31T22-51-48-946Z,61,51-75,true,true,0,1,4.365,4364
lever,distilled,raw_memory,lever-2026-03-31T22-51-58-251Z,lever_raw_memory_062,runs/lever/distilled/lever-2026-03-31T22-51-58-251Z,62,51-75,true,true,0,1,4.262,4260
lever,distilled,raw_memory,lever-2026-03-31T22-52-07-752Z,lever_raw_memory_063,runs/lever/distilled/lever-2026-03-31T22-52-07-752Z,63,51-75,true,true,0,1,4.315,4312
lever,distilled,raw_memory,lever-2026-03-31T22-52-17-204Z,lever_raw_memory_064,runs/lever/distilled/lever-2026-03-31T22-52-17-204Z,64,51-75,true,true,0,1,4.291,4290
lever,distilled,raw_memory,lever-2026-03-31T22-52-26-618Z,lever_raw_memory_065,runs/lever/distilled/lever-2026-03-31T22-52-26-618Z,65,51-75,true,true,0,1,4.281,4279
lever,distilled,raw_memory,lever-2026-03-31T22-52-35-899Z,lever_raw_memory_066,runs/lever/distilled/lever-2026-03-31T22-52-35-899Z,66,51-75,true,true,0,1,4.368,4366
lever,distilled,raw_memory,lever-2026-03-31T22-52-44-999Z,lever_raw_memory_067,runs/lever/distilled/lever-2026-03-31T22-52-44-999Z,67,51-75,true,true,0,1,4.335,4332
lever,distilled,raw_memory,lever-2026-03-31T22-52-54-410Z,lever_raw_memory_068,runs/lever/distilled/lever-2026-03-31T22-52-54-410Z,68,51-75,true,true,0,1,4.306,4304
lever,distilled,raw_memory,lever-2026-03-31T22-53-03-765Z,lever_raw_memory_069,runs/lever/distilled/lever-2026-03-31T22-53-03-765Z,69,51-75,true,true,0,1,4.25,4248
lever,distilled,raw_memory,lever-2026-03-31T22-53-13-320Z,lever_raw_memory_070,runs/lever/distilled/lever-2026-03-31T22-53-13-320Z,70,51-75,true,true,0,1,4.287,4285
lever,distilled,raw_memory,lever-2026-03-31T22-53-22-820Z,lever_raw_memory_071,runs/lever/distilled/lever-2026-03-31T22-53-22-820Z,71,51-75,true,true,0,1,4.309,4308
lever,distilled,raw_memory,lever-2026-03-31T22-53-32-239Z,lever_raw_memory_072,runs/lever/distilled/lever-2026-03-31T22-53-32-239Z,72,51-75,true,true,0,1,4.325,4323
lever,distilled,raw_memory,lever-2026-03-31T22-53-41-417Z,lever_raw_memory_073,runs/lever/distilled/lever-2026-03-31T22-53-41-417Z,73,51-75,true,true,0,1,4.508,4501
lever,distilled,raw_memory,lever-2026-03-31T22-53-50-757Z,lever_raw_memory_074,runs/lever/distilled/lever-2026-03-31T22-53-50-757Z,74,51-75,true,true,0,1,4.296,4294
lever,distilled,raw_memory,lever-2026-03-31T22-54-00-201Z,lever_raw_memory_075,runs/lever/distilled/lever-2026-03-31T22-54-00-201Z,75,51-75,true,true,0,1,4.355,4354
lever,distilled,raw_memory,lever-2026-03-31T22-54-09-675Z,lever_raw_memory_076,runs/lever/distilled/lever-2026-03-31T22-54-09-675Z,76,76-100,true,true,0,1,4.28,4278
lever,distilled,raw_memory,lever-2026-03-31T22-54-19-139Z,lever_raw_memory_077,runs/lever/distilled/lever-2026-03-31T22-54-19-139Z,77,76-100,true,true,0,1,4.33,4328
lever,distilled,raw_memory,lever-2026-03-31T22-54-28-613Z,lever_raw_memory_078,runs/lever/distilled/lever-2026-03-31T22-54-28-613Z,78,76-100,true,true,0,1,4.289,4288
lever,distilled,raw_memory,lever-2026-03-31T22-54-37-906Z,lever_raw_memory_079,runs/lever/distilled/lever-2026-03-31T22-54-37-906Z,79,76-100,true,true,0,1,4.299,4297
lever,distilled,raw_memory,lever-2026-03-31T22-54-46-907Z,lever_raw_memory_080,runs/lever/distilled/lever-2026-03-31T22-54-46-907Z,80,76-100,true,true,0,1,4.478,4476
lever,distilled,raw_memory,lever-2026-03-31T22-54-56-612Z,lever_raw_memory_081,runs/lever/distilled/lever-2026-03-31T22-54-56-612Z,81,76-100,true,true,0,1,4.462,4460
lever,distilled,raw_memory,lever-2026-03-31T22-55-05-949Z,lever_raw_memory_082,runs/lever/distilled/lever-2026-03-31T22-55-05-949Z,82,76-100,true,true,0,1,4.26,4258
lever,distilled,raw_memory,lever-2026-03-31T22-55-15-279Z,lever_raw_memory_083,runs/lever/distilled/lever-2026-03-31T22-55-15-279Z,83,76-100,true,true,0,1,4.295,4293
lever,distilled,raw_memory,lever-2026-03-31T22-55-24-671Z,lever_raw_memory_084,runs/lever/distilled/lever-2026-03-31T22-55-24-671Z,84,76-100,true,true,0,1,4.288,4287
lever,distilled,raw_memory,lever-2026-03-31T22-55-33-892Z,lever_raw_memory_085,runs/lever/distilled/lever-2026-03-31T22-55-33-892Z,85,76-100,true,true,0,1,4.359,4357
lever,distilled,raw_memory,lever-2026-03-31T22-55-43-154Z,lever_raw_memory_086,runs/lever/distilled/lever-2026-03-31T22-55-43-154Z,86,76-100,true,true,0,1,4.46,4458
lever,distilled,raw_memory,lever-2026-03-31T22-55-52-511Z,lever_raw_memory_087,runs/lever/distilled/lever-2026-03-31T22-55-52-511Z,87,76-100,true,true,0,1,4.276,4274
lever,distilled,raw_memory,lever-2026-03-31T22-56-01-859Z,lever_raw_memory_088,runs/lever/distilled/lever-2026-03-31T22-56-01-859Z,88,76-100,true,true,0,1,4.267,4266
lever,distilled,raw_memory,lever-2026-03-31T22-56-11-160Z,lever_raw_memory_089,runs/lever/distilled/lever-2026-03-31T22-56-11-160Z,89,76-100,true,true,0,1,4.291,4289
lever,distilled,raw_memory,lever-2026-03-31T22-56-20-429Z,lever_raw_memory_090,runs/lever/distilled/lever-2026-03-31T22-56-20-429Z,90,76-100,true,true,0,1,4.275,4274
lever,distilled,raw_memory,lever-2026-03-31T22-56-29-355Z,lever_raw_memory_091,runs/lever/distilled/lever-2026-03-31T22-56-29-355Z,91,76-100,true,true,0,1,4.329,4328
lever,distilled,raw_memory,lever-2026-03-31T22-56-38-595Z,lever_raw_memory_092,runs/lever/distilled/lever-2026-03-31T22-56-38-595Z,92,76-100,true,true,0,1,4.285,4284
lever,distilled,raw_memory,lever-2026-03-31T22-56-47-862Z,lever_raw_memory_093,runs/lever/distilled/lever-2026-03-31T22-56-47-862Z,93,76-100,true,true,0,1,4.258,4257
lever,distilled,raw_memory,lever-2026-03-31T22-56-57-100Z,lever_raw_memory_094,runs/lever/distilled/lever-2026-03-31T22-56-57-100Z,94,76-100,true,true,0,1,4.268,4267
lever,distilled,raw_memory,lever-2026-03-31T22-57-06-226Z,lever_raw_memory_095,runs/lever/distilled/lever-2026-03-31T22-57-06-226Z,95,76-100,true,true,0,1,4.343,4342
lever,distilled,raw_memory,lever-2026-03-31T22-57-15-215Z,lever_raw_memory_096,runs/lever/distilled/lever-2026-03-31T22-57-15-215Z,96,76-100,true,true,0,1,4.42,4419
lever,distilled,raw_memory,lever-2026-03-31T22-57-24-466Z,lever_raw_memory_097,runs/lever/distilled/lever-2026-03-31T22-57-24-466Z,97,76-100,true,true,0,1,4.287,4286
lever,distilled,raw_memory,lever-2026-03-31T22-57-33-753Z,lever_raw_memory_098,runs/lever/distilled/lever-2026-03-31T22-57-33-753Z,98,76-100,true,true,0,1,4.277,4276
lever,distilled,raw_memory,lever-2026-03-31T22-57-43-072Z,lever_raw_memory_099,runs/lever/distilled/lever-2026-03-31T22-57-43-072Z,99,76-100,true,true,0,1,4.249,4248
lever,distilled,raw_memory,lever-2026-03-31T22-57-52-274Z,lever_raw_memory_100,runs/lever/distilled/lever-2026-03-31T22-57-52-274Z,100,76-100,true,true,0,1,4.283,4282
lever,distilled,raw_memory,lever-2026-03-31T22-58-01-508Z,lever_raw_memory_101,runs/lever/distilled/lever-2026-03-31T22-58-01-508Z,101,101-125,true,true,0,1,4.275,4274
lever,distilled,raw_memory,lever-2026-03-31T22-58-10-570Z,lever_raw_memory_102,runs/lever/distilled/lever-2026-03-31T22-58-10-570Z,102,101-125,true,true,0,1,4.404,4403
lever,distilled,raw_memory,lever-2026-03-31T22-58-19-670Z,lever_raw_memory_103,runs/lever/distilled/lever-2026-03-31T22-58-19-670Z,103,101-125,true,true,0,1,4.265,4262
lever,distilled,raw_memory,lever-2026-03-31T22-58-28-869Z,lever_raw_memory_104,runs/lever/distilled/lever-2026-03-31T22-58-28-869Z,104,101-125,true,true,0,1,4.276,4275
lever,distilled,raw_memory,lever-2026-03-31T22-58-38-054Z,lever_raw_memory_105,runs/lever/distilled/lever-2026-03-31T22-58-38-054Z,105,101-125,true,true,0,1,4.281,4280
lever,distilled,raw_memory,lever-2026-03-31T22-58-47-271Z,lever_raw_memory_106,runs/lever/distilled/lever-2026-03-31T22-58-47-271Z,106,101-125,true,true,0,1,4.303,4302
lever,distilled,raw_memory,lever-2026-03-31T22-58-56-384Z,lever_raw_memory_107,runs/lever/distilled/lever-2026-03-31T22-58-56-384Z,107,101-125,true,true,0,1,4.375,4373
lever,distilled,raw_memory,lever-2026-03-31T22-59-05-417Z,lever_raw_memory_108,runs/lever/distilled/lever-2026-03-31T22-59-05-417Z,108,101-125,true,true,0,1,4.382,4381
lever,distilled,raw_memory,lever-2026-03-31T22-59-14-600Z,lever_raw_memory_109,runs/lever/distilled/lever-2026-03-31T22-59-14-600Z,109,101-125,true,true,0,1,4.257,4256
lever,distilled,raw_memory,lever-2026-03-31T22-59-23-858Z,lever_raw_memory_110,runs/lever/distilled/lever-2026-03-31T22-59-23-858Z,110,101-125,true,true,0,1,4.258,4257
lever,distilled,raw_memory,lever-2026-03-31T22-59-33-107Z,lever_raw_memory_111,runs/lever/distilled/lever-2026-03-31T22-59-33-107Z,111,101-125,true,true,0,1,4.256,4255
lever,distilled,raw_memory,lever-2026-03-31T22-59-42-300Z,lever_raw_memory_112,runs/lever/distilled/lever-2026-03-31T22-59-42-300Z,112,101-125,true,true,0,1,4.305,4304
lever,distilled,raw_memory,lever-2026-03-31T22-59-51-477Z,lever_raw_memory_113,runs/lever/distilled/lever-2026-03-31T22-59-51-477Z,113,101-125,true,true,0,1,4.309,4307
lever,distilled,raw_memory,lever-2026-03-31T23-00-00-496Z,lever_raw_memory_114,runs/lever/distilled/lever-2026-03-31T23-00-00-496Z,114,101-125,true,true,0,1,4.458,4457
lever,distilled,raw_memory,lever-2026-03-31T23-00-09-659Z,lever_raw_memory_115,runs/lever/distilled/lever-2026-03-31T23-00-09-659Z,115,101-125,true,true,0,1,4.328,4327
lever,distilled,raw_memory,lever-2026-03-31T23-00-18-957Z,lever_raw_memory_116,runs/lever/distilled/lever-2026-03-31T23-00-18-957Z,116,101-125,true,true,0,1,4.252,4251
lever,distilled,raw_memory,lever-2026-03-31T23-00-28-200Z,lever_raw_memory_117,runs/lever/distilled/lever-2026-03-31T23-00-28-200Z,117,101-125,true,true,0,1,4.296,4295
lever,distilled,raw_memory,lever-2026-03-31T23-00-37-454Z,lever_raw_memory_118,runs/lever/distilled/lever-2026-03-31T23-00-37-454Z,118,101-125,true,true,0,1,4.278,4277
lever,distilled,raw_memory,lever-2026-03-31T23-00-46-756Z,lever_raw_memory_119,runs/lever/distilled/lever-2026-03-31T23-00-46-756Z,119,101-125,true,true,0,1,4.284,4283
lever,distilled,raw_memory,lever-2026-03-31T23-00-55-701Z,lever_raw_memory_120,runs/lever/distilled/lever-2026-03-31T23-00-55-701Z,120,101-125,true,true,0,1,4.531,4530
lever,distilled,raw_memory,lever-2026-03-31T23-01-04-893Z,lever_raw_memory_121,runs/lever/distilled/lever-2026-03-31T23-01-04-893Z,121,101-125,true,true,0,1,4.284,4283
lever,distilled,raw_memory,lever-2026-03-31T23-01-14-095Z,lever_raw_memory_122,runs/lever/distilled/lever-2026-03-31T23-01-14-095Z,122,101-125,true,true,0,1,4.28,4279
lever,distilled,raw_memory,lever-2026-03-31T23-01-23-426Z,lever_raw_memory_123,runs/lever/distilled/lever-2026-03-31T23-01-23-426Z,123,101-125,true,true,0,1,4.295,4294
lever,distilled,raw_memory,lever-2026-03-31T23-01-32-695Z,lever_raw_memory_124,runs/lever/distilled/lever-2026-03-31T23-01-32-695Z,124,101-125,true,true,0,1,4.282,4281
lever,distilled,raw_memory,lever-2026-03-31T23-01-41-894Z,lever_raw_memory_125,runs/lever/distilled/lever-2026-03-31T23-01-41-894Z,125,101-125,true,true,0,1,4.28,4279
lever,distilled,raw_memory,lever-2026-03-31T23-01-51-100Z,lever_raw_memory_126,runs/lever/distilled/lever-2026-03-31T23-01-51-100Z,126,126-150,true,true,0,1,4.306,4305
lever,distilled,raw_memory,lever-2026-03-31T23-02-00-342Z,lever_raw_memory_127,runs/lever/distilled/lever-2026-03-31T23-02-00-342Z,127,126-150,true,true,0,1,4.305,4304
lever,distilled,raw_memory,lever-2026-03-31T23-02-09-388Z,lever_raw_memory_128,runs/lever/distilled/lever-2026-03-31T23-02-09-388Z,128,126-150,true,true,0,1,4.331,4330
lever,distilled,raw_memory,lever-2026-03-31T23-02-18-399Z,lever_raw_memory_129,runs/lever/distilled/lever-2026-03-31T23-02-18-399Z,129,126-150,true,true,0,1,4.471,4470
lever,distilled,raw_memory,lever-2026-03-31T23-02-27-597Z,lever_raw_memory_130,runs/lever/distilled/lever-2026-03-31T23-02-27-597Z,130,126-150,true,true,0,1,4.3,4299
lever,distilled,raw_memory,lever-2026-03-31T23-02-36-851Z,lever_raw_memory_131,runs/lever/distilled/lever-2026-03-31T23-02-36-851Z,131,126-150,true,true,0,1,4.341,4330
lever,distilled,raw_memory,lever-2026-03-31T23-02-46-096Z,lever_raw_memory_132,runs/lever/distilled/lever-2026-03-31T23-02-46-096Z,132,126-150,true,true,0,1,4.273,4272
lever,distilled,raw_memory,lever-2026-03-31T23-02-55-410Z,lever_raw_memory_133,runs/lever/distilled/lever-2026-03-31T23-02-55-410Z,133,126-150,true,true,0,1,4.311,4310
lever,distilled,raw_memory,lever-2026-03-31T23-03-04-761Z,lever_raw_memory_134,runs/lever/distilled/lever-2026-03-31T23-03-04-761Z,134,126-150,true,true,0,1,4.302,4301
lever,distilled,raw_memory,lever-2026-03-31T23-03-13-963Z,lever_raw_memory_135,runs/lever/distilled/lever-2026-03-31T23-03-13-963Z,135,126-150,true,true,0,1,4.329,4328
lever,distilled,raw_memory,lever-2026-03-31T23-03-22-901Z,lever_raw_memory_136,runs/lever/distilled/lever-2026-03-31T23-03-22-901Z,136,126-150,true,true,0,1,4.445,4444
lever,distilled,raw_memory,lever-2026-03-31T23-03-32-048Z,lever_raw_memory_137,runs/lever/distilled/lever-2026-03-31T23-03-32-048Z,137,126-150,true,true,0,1,4.317,4316
lever,distilled,raw_memory,lever-2026-03-31T23-03-41-352Z,lever_raw_memory_138,runs/lever/distilled/lever-2026-03-31T23-03-41-352Z,138,126-150,true,true,0,1,4.302,4301
lever,distilled,raw_memory,lever-2026-03-31T23-03-50-609Z,lever_raw_memory_139,runs/lever/distilled/lever-2026-03-31T23-03-50-609Z,139,126-150,true,true,0,1,4.286,4285
lever,distilled,raw_memory,lever-2026-03-31T23-03-59-851Z,lever_raw_memory_140,runs/lever/distilled/lever-2026-03-31T23-03-59-851Z,140,126-150,true,true,0,1,4.305,4304
lever,distilled,raw_memory,lever-2026-03-31T23-04-09-146Z,lever_raw_memory_141,runs/lever/distilled/lever-2026-03-31T23-04-09-146Z,141,126-150,true,true,0,1,4.327,4326
lever,distilled,raw_memory,lever-2026-03-31T23-04-18-398Z,lever_raw_memory_142,runs/lever/distilled/lever-2026-03-31T23-04-18-398Z,142,126-150,true,true,0,1,4.3,4299
lever,distilled,raw_memory,lever-2026-03-31T23-04-27-660Z,lever_raw_memory_143,runs/lever/distilled/lever-2026-03-31T23-04-27-660Z,143,126-150,true,true,0,1,4.307,4306
lever,distilled,raw_memory,lever-2026-03-31T23-04-36-790Z,lever_raw_memory_144,runs/lever/distilled/lever-2026-03-31T23-04-36-790Z,144,126-150,true,true,0,1,4.393,4391
lever,distilled,raw_memory,lever-2026-03-31T23-04-45-802Z,lever_raw_memory_145,runs/lever/distilled/lever-2026-03-31T23-04-45-802Z,145,126-150,true,true,0,1,4.427,4420
lever,distilled,raw_memory,lever-2026-03-31T23-04-55-047Z,lever_raw_memory_146,runs/lever/distilled/lever-2026-03-31T23-04-55-047Z,146,126-150,true,true,0,1,4.323,4322
lever,distilled,raw_memory,lever-2026-03-31T23-05-04-349Z,lever_raw_memory_147,runs/lever/distilled/lever-2026-03-31T23-05-04-349Z,147,126-150,true,true,0,1,4.291,4290
lever,distilled,raw_memory,lever-2026-03-31T23-05-13-601Z,lever_raw_memory_148,runs/lever/distilled/lever-2026-03-31T23-05-13-601Z,148,126-150,true,true,0,1,4.304,4303
lever,distilled,raw_memory,lever-2026-03-31T23-05-22-898Z,lever_raw_memory_149,runs/lever/distilled/lever-2026-03-31T23-05-22-898Z,149,126-150,true,true,0,1,4.296,4295
lever,distilled,raw_memory,lever-2026-03-31T23-05-32-202Z,lever_raw_memory_150,runs/lever/distilled/lever-2026-03-31T23-05-32-202Z,150,126-150,true,true,0,1,4.333,4332
lever,distilled,raw_memory,lever-2026-03-31T23-05-41-550Z,lever_raw_memory_151,runs/lever/distilled/lever-2026-03-31T23-05-41-550Z,151,151-175,true,true,0,1,4.287,4286
lever,distilled,raw_memory,lever-2026-03-31T23-05-50-818Z,lever_raw_memory_152,runs/lever/distilled/lever-2026-03-31T23-05-50-818Z,152,151-175,true,true,0,1,4.302,4301
lever,distilled,raw_memory,lever-2026-03-31T23-05-59-886Z,lever_raw_memory_153,runs/lever/distilled/lever-2026-03-31T23-05-59-886Z,153,151-175,true,true,0,1,4.426,4425
lever,distilled,raw_memory,lever-2026-03-31T23-06-08-945Z,lever_raw_memory_154,runs/lever/distilled/lever-2026-03-31T23-06-08-945Z,154,151-175,true,true,0,1,4.49,4489
lever,distilled,raw_memory,lever-2026-03-31T23-06-18-197Z,lever_raw_memory_155,runs/lever/distilled/lever-2026-03-31T23-06-18-197Z,155,151-175,true,true,0,1,4.4,4399
lever,distilled,raw_memory,lever-2026-03-31T23-06-27-499Z,lever_raw_memory_156,runs/lever/distilled/lever-2026-03-31T23-06-27-499Z,156,151-175,true,true,0,1,4.311,4310
lever,distilled,raw_memory,lever-2026-03-31T23-06-36-743Z,lever_raw_memory_157,runs/lever/distilled/lever-2026-03-31T23-06-36-743Z,157,151-175,true,true,0,1,4.297,4296
lever,distilled,raw_memory,lever-2026-03-31T23-06-46-049Z,lever_raw_memory_158,runs/lever/distilled/lever-2026-03-31T23-06-46-049Z,158,151-175,true,true,0,1,4.33,4329
lever,distilled,raw_memory,lever-2026-03-31T23-06-55-399Z,lever_raw_memory_159,runs/lever/distilled/lever-2026-03-31T23-06-55-399Z,159,151-175,true,true,0,1,4.335,4334
lever,distilled,raw_memory,lever-2026-03-31T23-07-04-700Z,lever_raw_memory_160,runs/lever/distilled/lever-2026-03-31T23-07-04-700Z,160,151-175,true,true,0,1,4.295,4294
lever,distilled,raw_memory,lever-2026-03-31T23-07-13-974Z,lever_raw_memory_161,runs/lever/distilled/lever-2026-03-31T23-07-13-974Z,161,151-175,true,true,0,1,4.324,4323
lever,distilled,raw_memory,lever-2026-03-31T23-07-23-125Z,lever_raw_memory_162,runs/lever/distilled/lever-2026-03-31T23-07-23-125Z,162,151-175,true,true,0,1,4.433,4432
lever,distilled,raw_memory,lever-2026-03-31T23-07-32-271Z,lever_raw_memory_163,runs/lever/distilled/lever-2026-03-31T23-07-32-271Z,163,151-175,true,true,0,1,4.574,4563
lever,distilled,raw_memory,lever-2026-03-31T23-07-41-499Z,lever_raw_memory_164,runs/lever/distilled/lever-2026-03-31T23-07-41-499Z,164,151-175,true,true,0,1,4.401,4400
lever,distilled,raw_memory,lever-2026-03-31T23-07-50-749Z,lever_raw_memory_165,runs/lever/distilled/lever-2026-03-31T23-07-50-749Z,165,151-175,true,true,0,1,4.327,4326
lever,distilled,raw_memory,lever-2026-03-31T23-08-00-049Z,lever_raw_memory_166,runs/lever/distilled/lever-2026-03-31T23-08-00-049Z,166,151-175,true,true,0,1,4.336,4335
lever,distilled,raw_memory,lever-2026-03-31T23-08-09-344Z,lever_raw_memory_167,runs/lever/distilled/lever-2026-03-31T23-08-09-344Z,167,151-175,true,true,0,1,4.293,4292
lever,distilled,raw_memory,lever-2026-03-31T23-08-18-601Z,lever_raw_memory_168,runs/lever/distilled/lever-2026-03-31T23-08-18-601Z,168,151-175,true,true,0,1,4.306,4305
lever,distilled,raw_memory,lever-2026-03-31T23-08-27-850Z,lever_raw_memory_169,runs/lever/distilled/lever-2026-03-31T23-08-27-850Z,169,151-175,true,true,0,1,4.303,4302
lever,distilled,raw_memory,lever-2026-03-31T23-08-37-065Z,lever_raw_memory_170,runs/lever/distilled/lever-2026-03-31T23-08-37-065Z,170,151-175,true,true,0,1,4.322,4321
